Datetime,Voltage,Pressure,Solar Radiation,Air Temperature,Relative Humidity,Wind Speed,Gust Speed,Wind Direction,Rain
9/8/23 12:45,-0.00023,746.55,790.6,10.33,53.57,1.67,4.01,143.2,0
9/8/23 13:00,-0.00023,746.65,809.4,11.531,54.595,1.67,4.68,137.6,0
9/8/23 13:15,-0.00023,746.65,815.6,11.51,51.542,1.67,4.68,141.8,0
9/8/23 13:30,-0.00023,746.75,840.6,11.724,51.278,1.67,4.01,146,0
9/8/23 13:45,-0.00023,746.75,795.6,12.046,51.922,2,6.01,122.1,0
9/8/23 14:00,-0.00023,746.95,818.1,12.025,50.5,1.67,4.68,147.4,0
9/8/23 14:15,-0.00023,746.95,885.6,12.11,51.354,1.34,4.01,132,0
9/8/23 14:30,-0.00023,746.95,813.1,11.896,49.543,2,4.34,124.9,0
9/8/23 14:45,-0.00023,747.15,704.4,12.368,50.581,1.34,3.67,127.8,0
9/8/23 15:00,-0.00023,747.25,860.6,12.818,49.845,1.34,4.34,144.6,0
9/8/23 15:15,-0.00023,747.35,846.9,11.403,57.801,2.67,5.01,68.8,0
9/8/23 15:30,-0.00023,747.65,284.4,11.917,55.135,1.34,4.34,74.4,0
9/8/23 15:45,-0.00023,747.55,120.6,10.823,58.628,1.67,4.01,75.8,0
9/8/23 16:00,-0.00023,747.65,113.1,10.802,59.086,1.34,3.01,112.3,0
9/8/23 16:15,-0.00023,747.55,79.4,10.738,59.806,1.67,5.34,68.8,0
9/8/23 16:30,-0.00023,747.65,98.1,10.609,60.336,0.67,2.34,117.9,0
9/8/23 16:45,-0.00023,747.75,168.1,10.802,59.553,1,3.01,116.5,0
9/8/23 17:00,-0.00023,747.75,125.6,10.373,61.686,1.67,4.34,61.8,0
9/8/23 17:15,-0.00023,747.75,45.6,10.352,62.136,0.67,2.67,99.7,0
9/8/23 17:30,-0.00023,747.75,51.9,9.837,63.252,0.67,2,119.3,0
9/8/23 17:45,-0.00023,747.75,68.1,9.687,64.511,0.67,1.34,196.5,0
9/8/23 18:00,-0.00023,747.75,89.4,9.494,69.221,1,3.01,241.5,0
9/8/23 18:15,-0.00023,747.65,25.6,9.429,67.135,1.34,3.01,242.9,0
9/8/23 18:30,-0.00023,747.65,19.4,9.236,68.653,0.33,1.34,140.4,0
9/8/23 18:45,-0.00023,747.75,19.4,8.85,70.619,0.33,1,148.8,0
9/8/23 19:00,-0.00023,747.65,19.4,8.421,70.75,0,0.67,150.2,0
9/8/23 19:15,-0.00023,747.65,11.9,8.314,69.34,0.33,1.34,124.9,0
9/8/23 19:30,-0.00023,747.65,4.4,7.756,73.657,0.33,1.34,143.2,0
9/8/23 19:45,-0.00023,747.85,0.6,7.37,75.399,0,0.33,165.7,0
9/8/23 20:00,-0.00023,747.95,0.6,7.263,74.844,0,1,164.3,0
9/8/23 20:15,-0.00023,748.15,0.6,7.22,75.746,0,1,230.2,0
9/8/23 20:30,-0.00023,748.25,0.6,6.877,76.318,0,0.33,134.8,0
9/8/23 20:45,-0.00023,748.45,0.6,6.641,78.778,0,0.67,147.4,0
9/8/23 21:00,-0.00023,748.65,0.6,6.984,78.277,0.33,1.34,160,0
9/8/23 21:15,-0.00023,748.55,0.6,6.92,78.645,0.33,1,169.9,0
9/8/23 21:30,-0.00023,748.65,0.6,6.663,80.507,0.33,1.67,134.8,0
9/8/23 21:45,-0.00023,748.65,0.6,6.555,78.805,0.67,2,158.6,0
9/8/23 22:00,-0.00023,748.55,0.6,6.083,82.856,0.33,1,132,0
9/8/23 22:15,-0.00023,748.55,0.6,5.848,85.936,0.67,2,200.8,0
9/8/23 22:30,-0.00023,748.65,0.6,6.019,86.201,1,1.67,210.6,0
9/8/23 22:45,-0.00023,748.55,0.6,6.963,79.371,1,2,272.4,0
9/8/23 23:00,-0.00023,748.55,0.6,6.684,80.018,1,2.34,296.2,0
9/8/23 23:15,-0.00023,748.45,0.6,7.735,71.928,0.67,1.67,301.8,0
9/8/23 23:30,-0.00023,748.45,0.6,7.799,70.111,1,2,249.9,0
9/8/23 23:45,-0.00023,748.45,0.6,7.864,70.431,0.33,1.34,292,0
9/9/23 0:00,-0.00023,748.35,0.6,7.778,69.441,0.33,1.67,282.2,0
9/9/23 0:15,-0.00023,748.35,0.6,7.499,70.237,0.33,1,331.3,0
9/9/23 0:30,-0.00023,748.35,0.6,7.799,68.045,0.67,1.34,324.3,0
9/9/23 0:45,-0.00023,748.25,0.6,7.799,68.064,0.33,1.34,320.1,0
9/9/23 1:00,-0.00023,748.25,0.6,7.006,70.365,1,2,262.5,0
9/9/23 1:15,-0.00023,748.25,0.6,7.006,70.278,1,2,254.1,0
9/9/23 1:30,-0.00023,748.15,0.6,7.263,68.814,1.34,2.34,251.3,0
9/9/23 1:45,-0.00023,748.15,0.6,7.263,68.815,1.34,2.34,245.7,0
9/9/23 2:00,-0.00023,748.25,0.6,7.091,69.479,1.34,1.67,263.9,0
9/9/23 2:15,-0.00023,748.15,0.6,7.713,66.517,1,1.67,272.4,0
9/9/23 2:30,-0.00023,748.05,0.6,7.971,63.801,1,1.67,310.3,0
9/9/23 2:45,-0.00023,747.95,0.6,6.534,69.813,0.67,1.34,213.4,0
9/9/23 3:00,-0.00023,748.05,0.6,6.319,70.549,0.67,2.34,252.7,0
9/9/23 3:15,-0.00023,747.95,0.6,6.384,70.445,1,2,283.6,0
9/9/23 3:30,-0.00023,748.05,0.6,6.62,71.273,1,2,272.4,0
9/9/23 3:45,-0.00023,748.15,0.6,6.405,70.965,1.34,2.34,265.3,0
9/9/23 4:00,-0.00023,748.05,0.6,6.448,70.393,1,2,271,0
9/9/23 4:15,-0.00023,748.15,0.6,6.362,71.173,1.34,1.67,269.6,0
9/9/23 4:30,-0.00023,748.15,0.6,6.813,69.66,1.34,1.67,278,0
9/9/23 4:45,-0.00023,748.25,0.6,6.234,72.174,1,2,280.8,0
9/9/23 5:00,-0.00023,748.05,0.6,6.491,72.024,1.34,1.67,276.6,0
9/9/23 5:15,-0.00023,748.15,0.6,5.976,73.194,1.67,2,273.8,0
9/9/23 5:30,-0.00023,748.25,0.6,6.341,70.681,1.67,2.34,266.7,0
9/9/23 5:45,-0.00023,748.25,0.6,6.469,69.647,1.34,2,271,0
9/9/23 6:00,-0.00023,748.25,0.6,6.276,70.266,1.34,2,265.3,0
9/9/23 6:15,-0.00023,748.25,0.6,6.469,69.743,1.67,2.34,271,0
9/9/23 6:30,-0.00023,748.25,0.6,6.148,70.947,1,2,268.1,0
9/9/23 6:45,-0.00023,748.15,8.1,6.641,69.812,1,1.67,255.5,0
9/9/23 7:00,-0.00023,748.15,39.4,7.263,67.715,1,1.67,256.9,0
9/9/23 7:15,-0.00023,748.25,88.1,8.4,63.549,0.67,1.67,268.1,0
9/9/23 7:30,-0.00023,748.35,130.6,8.722,62.025,0.67,2,254.1,0
9/9/23 7:45,-0.00023,748.35,173.1,9.344,59.788,0.33,1.34,315.9,0
9/9/23 8:00,-0.00023,748.25,216.9,9.472,59.998,0.33,1,169.9,0
9/9/23 8:15,-0.00023,748.25,263.1,10.137,58.198,0.33,1.34,134.8,0
9/9/23 8:30,-0.00023,748.25,310.6,9.987,58.651,0.67,1.67,141.8,0
9/9/23 8:45,-0.00023,748.25,356.9,10.437,57.049,0.67,2.34,92.7,0
9/9/23 9:00,-0.00023,748.15,401.9,10.459,56.593,1,2,87,0
9/9/23 9:15,-0.00023,748.05,448.1,10.48,55.581,0.67,2,116.5,0
9/9/23 9:30,-0.00023,748.05,489.4,10.909,49.749,1,3.01,91.3,0
9/9/23 9:45,-0.00023,748.05,530.6,11.167,44.543,1.34,3.67,82.8,0
9/9/23 10:00,-0.00023,748.15,563.1,11.209,43.272,1.67,3.67,78.6,0
9/9/23 10:15,-0.00023,748.15,595.6,11.102,47.408,2.34,5.01,71.6,0
9/9/23 10:30,-0.00023,748.05,628.1,11.381,42.947,2,4.34,77.2,0
9/9/23 10:45,-0.00023,748.25,655.6,11.596,44.956,1.34,4.01,88.4,0
9/9/23 11:00,-0.00023,748.45,683.1,11.939,53.854,2,4.01,78.6,0
9/9/23 11:15,-0.00023,748.35,700.6,11.896,51.713,2,4.01,71.6,0
9/9/23 11:30,-0.00023,748.15,715.6,11.789,50.965,2,4.01,78.6,0
9/9/23 11:45,-0.00023,748.15,733.1,12.282,46.365,1.34,3.67,87,0
9/9/23 12:00,-0.00023,748.05,749.4,12.11,50.816,1.67,3.67,88.4,0
9/9/23 12:15,-0.00023,748.15,764.4,12.432,49.509,1.34,3.01,105.3,0
9/9/23 12:30,-0.00023,748.05,799.4,12.539,47.781,1.34,3.67,101.1,0
9/9/23 12:45,-0.00023,747.95,808.1,13.397,45.042,1.67,5.34,85.6,0
9/9/23 13:00,-0.00023,747.95,901.9,12.582,44.813,1.67,4.01,119.3,0
9/9/23 13:15,-0.00023,748.15,843.1,14.019,38.312,1.34,3.67,120.7,0
9/9/23 13:30,-0.00023,748.15,815.6,13.547,43.467,2.34,5.68,68.8,0
9/9/23 13:45,-0.00023,748.15,903.1,14.019,41.736,1.67,4.34,92.7,0
9/9/23 14:00,-0.00023,748.45,514.4,12.754,45.481,1.34,3.34,122.1,0
9/9/23 14:15,-0.00023,748.65,251.9,13.204,45.872,1,3.01,144.6,0
9/9/23 14:30,-0.00023,748.45,481.9,12.668,49.227,1,3.34,154.4,0
9/9/23 14:45,-0.00023,748.55,145.6,11.896,49.776,1,3.01,154.4,0
9/9/23 15:00,-0.00023,748.65,125.6,11.467,52.738,1,2.67,110.9,0
9/9/23 15:15,-0.00023,748.65,124.4,11.638,51.853,0.67,2,117.9,0
9/9/23 15:30,-0.00023,748.55,108.1,11.724,51.821,1,2,148.8,0
9/9/23 15:45,-0.00023,748.55,135.6,11.059,53.259,1,2.34,101.1,0
9/9/23 16:00,-0.00023,748.45,91.9,11.403,52.097,0.67,2,134.8,0
9/9/23 16:15,-0.00023,748.65,105.6,10.673,53.814,0.67,2.34,113.7,0
9/9/23 16:30,-0.00023,748.55,91.9,11.252,53.361,0.67,1.67,129.2,0
9/9/23 16:45,-0.00023,748.55,125.6,10.931,54.037,0.67,2,172.7,0
9/9/23 17:00,-0.00023,748.55,119.4,11.231,52.801,0.33,1.34,182.5,0
9/9/23 17:15,-0.00023,748.65,141.9,11.231,51.493,1,3.34,259.7,0
9/9/23 17:30,-0.00023,748.45,75.6,11.338,51.876,0.67,1.67,199.4,0
9/9/23 17:45,-0.00023,748.45,63.1,10.931,62.492,0.67,2.34,311.7,0
9/9/23 18:00,-0.00023,748.45,75.6,10.673,62.432,1.34,3.34,314.5,0
9/9/23 18:15,-0.00023,748.45,70.6,10.545,66.709,0.67,2.34,283.6,0
9/9/23 18:30,-0.00023,748.65,65.6,10.416,65.943,1.34,2.34,282.2,0
9/9/23 18:45,-0.00023,748.55,60.6,9.815,74.954,1.67,3.01,255.5,0
9/9/23 19:00,-0.00023,748.65,14.4,9.794,74.06,1,2.34,283.6,0
9/9/23 19:15,-0.00023,748.65,5.6,9.88,64.025,0.33,2,80,0
9/9/23 19:30,-0.00023,748.65,1.9,9.429,65.332,0.67,2.67,327.1,0
9/9/23 19:45,-0.00023,748.55,0.6,9.665,57.005,1,3.01,96.9,0
9/9/23 20:00,-0.00023,748.75,0.6,9.579,59.324,2.34,5.34,49.1,0
9/9/23 20:15,-0.00023,748.65,0.6,9.386,62.441,2.34,3.67,29.5,0
9/9/23 20:30,-0.00023,748.65,0.6,9.065,69.331,1.34,3.34,43.5,0
9/9/23 20:45,-0.00023,748.75,0.6,8.829,70.402,1.67,3.34,46.3,0
9/9/23 21:00,-0.00023,748.85,0.6,8.614,72.233,2,3.67,60.4,0
9/9/23 21:15,-0.00023,748.75,0.6,8.293,67.913,2.67,4.68,40.7,0
9/9/23 21:30,-0.00023,748.85,0.6,7.971,69.143,2,4.34,33.7,0
9/9/23 21:45,-0.00023,748.85,0.6,7.435,69.451,0.67,3.67,84.2,0
9/9/23 22:00,-0.00023,748.75,0.6,7.156,70.095,0.67,2.67,158.6,0
9/9/23 22:15,-0.00023,748.75,0.6,6.941,71.148,0.33,1,209.2,0
9/9/23 22:30,-0.00023,748.75,0.6,6.813,71.438,0.67,1.67,209.2,0
9/9/23 22:45,-0.00023,748.65,0.6,7.263,69.081,1,2,217.6,0
9/9/23 23:00,-0.00023,748.65,0.6,7.563,67.184,0.67,1.67,237.3,0
9/9/23 23:15,-0.00023,748.65,0.6,7.842,64.895,0.33,1.34,271,0
9/9/23 23:30,-0.00023,748.55,0.6,7.949,62.072,0.67,1.34,224.6,0
9/9/23 23:45,-0.00023,748.55,0.6,8.271,60.725,1,2.34,207.8,0
9/10/23 0:00,-0.00023,748.65,0.6,8.185,60.935,0.67,1.67,219,0
9/10/23 0:15,-0.00023,748.55,0.6,7.864,61.769,0.33,1.67,233.1,0
9/10/23 0:30,-0.00023,748.65,0.6,7.885,61.985,0.67,1.67,255.5,0
9/10/23 0:45,-0.00023,748.65,0.6,7.628,63.18,1,2,259.7,0
9/10/23 1:00,-0.00023,748.65,0.6,7.649,63.345,1,2.34,242.9,0
9/10/23 1:15,-0.00023,748.65,0.6,7.821,62.931,1,2,249.9,0
9/10/23 1:30,-0.00023,748.55,0.6,7.864,62.809,1.34,2,266.7,0
9/10/23 1:45,-0.00023,748.55,0.6,7.778,62.73,1.34,2.34,220.4,0
9/10/23 2:00,-0.00023,748.35,0.6,7.435,64.128,1.34,2,249.9,0
9/10/23 2:15,-0.00023,748.35,0.6,8.228,61.425,1,2.67,240.1,0
9/10/23 2:30,-0.00023,748.25,0.6,7.713,63.148,1.34,2.67,226,0
9/10/23 2:45,-0.00023,748.15,0.6,7.499,63.27,1.34,2.34,227.4,0
9/10/23 3:00,-0.00023,748.05,0.6,7.671,62.821,1.34,2.67,227.4,0
9/10/23 3:15,-0.00023,747.95,0.6,7.52,63.664,1.34,2,234.5,0
9/10/23 3:30,-0.00023,747.95,0.6,7.285,64.918,1,2,245.7,0
9/10/23 3:45,-0.00023,747.95,0.6,7.242,65.872,1,1.67,240.1,0
9/10/23 4:00,-0.00023,747.85,0.6,7.027,67.124,1.34,2,254.1,0
9/10/23 4:15,-0.00023,747.75,0.6,7.242,66.778,1.67,2,249.9,0
9/10/23 4:30,-0.00023,747.75,0.6,7.134,65.716,1.67,2.34,256.9,0
9/10/23 4:45,-0.00023,747.75,0.6,7.456,63.792,2,3.01,261.1,0
9/10/23 5:00,-0.00023,747.75,0.6,7.499,62.09,2,3.01,262.5,0
9/10/23 5:15,-0.00023,747.75,0.6,7.713,58.08,2,2.67,271,0
9/10/23 5:30,-0.00023,747.65,0.6,7.435,58.468,2,2.67,266.7,0
9/10/23 5:45,-0.00023,747.65,0.6,7.628,57.79,2,2.67,263.9,0
9/10/23 6:00,-0.00023,747.75,0.6,8.228,52.004,1.67,2.67,255.5,0
9/10/23 6:15,-0.00023,747.85,0.6,8.207,51.292,2,2.67,256.9,0
9/10/23 6:30,-0.00023,747.85,0.6,8.764,49.873,2,3.34,251.3,0
9/10/23 6:45,-0.00023,747.85,10.6,9.236,50.417,2.34,4.68,234.5,0
9/10/23 7:00,-0.00023,747.85,40.6,9.794,49.212,2.67,4.68,227.4,0
9/10/23 7:15,-0.00023,747.95,88.1,10.03,48.476,2.67,4.68,226,0
9/10/23 7:30,-0.00023,747.85,130.6,10.394,46.612,2.34,4.34,220.4,0
9/10/23 7:45,-0.00023,747.95,175.6,10.802,45.98,1.34,2.67,251.3,0
9/10/23 8:00,-0.00023,747.95,219.4,10.931,44.608,2,4.68,279.4,0
9/10/23 8:15,-0.00023,747.85,266.9,10.909,46.645,1,2.34,39.3,0
9/10/23 8:30,-0.00023,747.75,310.6,11.445,43.033,1.34,4.01,259.7,0
9/10/23 8:45,-0.00023,747.85,354.4,11.36,45.464,1.67,4.34,266.7,0
9/10/23 9:00,-0.00023,747.85,394.4,11.381,46.154,1,2.67,151.6,0
9/10/23 9:15,-0.00023,747.85,446.9,11.51,43.366,1.67,4.34,263.9,0
9/10/23 9:30,-0.00023,747.85,488.1,11.789,44.579,1.67,3.67,282.2,0
9/10/23 9:45,-0.00023,747.95,523.1,12.175,41.512,2,4.01,266.7,0
9/10/23 10:00,-0.00023,747.95,561.9,12.604,41.454,1,2.67,220.4,0
9/10/23 10:15,-0.00023,748.05,593.1,11.831,42.043,1.34,4.34,220.4,0
9/10/23 10:30,-0.00023,748.05,633.1,11.338,44.268,2,4.34,147.4,0
9/10/23 10:45,-0.00023,748.15,635.6,12.003,39.724,1.67,4.34,182.5,0
9/10/23 11:00,-0.00023,748.15,700.6,12.561,34.765,1.34,4.34,129.2,0
9/10/23 11:15,-0.00023,748.15,621.9,11.724,34.218,2.34,6.01,148.8,0
9/10/23 11:30,-0.00023,747.95,753.1,12.389,44.677,2,4.68,171.3,0
9/10/23 11:45,-0.00023,747.85,746.9,12.797,40.145,2.34,5.34,169.9,0
9/10/23 12:00,-0.00023,748.05,771.9,12.153,45.399,2.34,5.34,168.5,0
9/10/23 12:15,-0.00023,748.05,728.1,12.496,40.061,2.34,5.01,175.5,0
9/10/23 12:30,-0.00023,747.95,808.1,12.539,43.304,2,4.34,188.1,0
9/10/23 12:45,-0.00023,748.05,640.6,13.183,42.928,1.67,7.01,153,0
9/10/23 13:00,-0.00023,747.95,846.9,13.14,41.132,2,5.34,144.6,0
9/10/23 13:15,-0.00023,747.85,875.6,13.247,45.586,1.34,4.01,157.2,0
9/10/23 13:30,-0.00023,747.85,915.6,13.247,53.036,2.34,6.35,136.2,0
9/10/23 13:45,-0.00023,747.95,726.9,13.14,53.332,1.67,4.68,141.8,0
9/10/23 14:00,-0.00023,747.95,964.4,13.547,54.641,1.67,5.01,192.3,0
9/10/23 14:15,-0.00023,747.95,806.9,12.904,55.412,1.67,4.01,212,0
9/10/23 14:30,-0.00023,747.85,793.1,11.596,64.117,3.01,5.34,252.7,0
9/10/23 14:45,-0.00023,747.95,688.1,11.853,62.542,2.67,6.01,252.7,0
9/10/23 15:00,-0.00023,747.95,706.9,12.11,62.245,3.67,5.68,251.3,0
9/10/23 15:15,-0.00023,748.05,371.9,12.218,60.514,3.01,6.01,251.3,0
9/10/23 15:30,-0.00023,748.05,281.9,11.209,67.185,4.34,6.35,248.5,0
9/10/23 15:45,-0.00023,748.05,256.9,10.845,69.926,4.01,6.35,249.9,0
9/10/23 16:00,-0.00023,747.95,150.6,10.545,68.214,4.34,6.35,245.7,0
9/10/23 16:15,-0.00023,747.95,303.1,10.952,65.473,4.34,6.35,251.3,0
9/10/23 16:30,-0.00023,747.95,401.9,10.587,68.518,4.01,6.35,255.5,0
9/10/23 16:45,-0.00023,748.05,520.6,11.038,64.689,4.01,7.35,249.9,0
9/10/23 17:00,-0.00023,747.95,129.4,9.73,71.269,3.67,6.01,254.1,0
9/10/23 17:15,-0.00023,748.05,49.4,9.408,71.47,4.68,6.68,249.9,0
9/10/23 17:30,-0.00023,747.95,30.6,9,75.238,4.68,6.35,249.9,0
9/10/23 17:45,-0.00023,747.85,28.1,8.85,77.678,5.34,7.01,251.3,0
9/10/23 18:00,-0.00023,747.85,24.4,8.636,76.236,5.34,7.01,251.3,0
9/10/23 18:15,-0.00023,747.95,21.9,8.657,78.727,5.34,6.68,248.5,0
9/10/23 18:30,-0.00023,747.95,23.1,8.915,76.379,5.01,7.35,248.5,0
9/10/23 18:45,-0.00023,747.95,19.4,8.829,76.37,4.34,5.68,254.1,0
9/10/23 19:00,-0.00023,747.85,9.4,9.301,74.121,2.67,5.01,268.1,0
9/10/23 19:15,-0.00023,747.95,4.4,9.558,68.293,1.67,3.67,252.7,0
9/10/23 19:30,-0.00023,747.95,0.6,9.429,69.168,0.67,1.67,230.2,0
9/10/23 19:45,-0.00023,747.95,0.6,9.215,70.555,1,1.67,269.6,0
9/10/23 20:00,-0.00023,747.85,0.6,8.979,69.642,1.34,2,268.1,0
9/10/23 20:15,-0.00023,748.05,0.6,9.279,69.903,1,3.34,181.1,0
9/10/23 20:30,-0.00023,747.95,0.6,8.829,71.052,1,1.67,189.5,0
9/10/23 20:45,-0.00023,747.95,0.6,8.528,71.94,0.67,1.67,190.9,0
9/10/23 21:00,-0.00023,748.05,0.6,9.258,68.521,1.34,2.67,185.3,0
9/10/23 21:15,-0.00023,748.15,0.6,9.215,68.772,1.34,2.67,181.1,0
9/10/23 21:30,-0.00023,747.95,0.6,9.193,67.431,1.34,2.67,172.7,0
9/10/23 21:45,-0.00023,747.95,0.6,8.829,68.605,1,2.34,169.9,0
9/10/23 22:00,-0.00023,747.95,0.6,8.25,70.64,0.67,2.34,165.7,0
9/10/23 22:15,-0.00023,748.05,0.6,7.628,73.579,0.33,1.67,169.9,0
9/10/23 22:30,-0.00023,748.15,0.6,7.499,74.675,0,0.67,200.8,0
9/10/23 22:45,-0.00023,747.95,0.6,7.756,74.87,0.33,1.34,226,0
9/10/23 23:00,-0.00023,747.95,0.6,7.628,74.885,0,1,198,0
9/10/23 23:15,-0.00023,747.95,0.6,7.285,77.055,0.33,1,249.9,0
9/10/23 23:30,-0.00023,747.85,0.6,7.327,76.959,0.67,1.67,266.7,0
9/10/23 23:45,-0.00023,747.75,0.6,7.306,77.441,1,1.67,256.9,0
9/11/23 0:00,-0.00023,747.65,0.6,7.52,75.816,0.67,2.34,226,0
9/11/23 0:15,-0.00023,747.75,0.6,8.014,73.062,1,2.67,169.9,0
9/11/23 0:30,-0.00023,747.65,0.6,8.1,72.045,1,2.67,165.7,0
9/11/23 0:45,-0.00023,747.65,0.6,7.821,73.951,1.34,2.34,183.9,0
9/11/23 1:00,-0.00023,747.85,0.6,7.628,71.717,1,2.34,179.7,0
9/11/23 1:15,-0.00023,747.55,0.6,8.25,69.821,1.34,3.34,164.3,0
9/11/23 1:30,-0.00023,747.55,0.6,7.821,69.464,1,2.67,169.9,0
9/11/23 1:45,-0.00023,747.55,0.6,7.864,69.754,1,3.34,157.2,0
9/11/23 2:00,-0.00023,747.45,0.6,8.722,70.796,0.67,3.34,196.5,0
9/11/23 2:15,-0.00023,747.45,0.6,8.743,72.618,3.01,5.01,167.1,0
9/11/23 2:30,-0.00023,747.35,0.6,8.679,72.668,2.34,4.34,182.5,0
9/11/23 2:45,-0.00023,747.45,0.6,8.528,72.897,1.34,3.34,216.2,0
9/11/23 3:00,-0.00023,747.15,0.6,8.443,71.102,1.67,5.34,307.5,0
9/11/23 3:15,-0.00023,746.95,0.6,8.807,66.11,2.67,6.35,15.4,0
9/11/23 3:30,-0.00023,746.75,0.6,8.85,58.863,3.01,6.35,18.3,0
9/11/23 3:45,-0.00023,746.65,0.6,8.464,59.243,2,5.01,35.1,0
9/11/23 4:00,-0.00023,746.75,0.6,8.979,48.751,2.34,5.68,351,0
9/11/23 4:15,-0.00023,746.55,0.6,8.443,44.92,2.34,6.35,355.2,0
9/11/23 4:30,-0.00023,746.55,0.6,8.507,35.808,2.67,6.68,338.3,0
9/11/23 4:45,-0.00023,746.45,0.6,8.657,17.565,3.67,8.02,301.8,0
9/11/23 5:00,-0.00023,746.55,0.6,8.486,14.191,3.34,7.68,271,0
9/11/23 5:15,-0.00023,746.45,0.6,8.486,11.962,3.34,6.35,249.9,0
9/11/23 5:30,-0.00023,746.45,0.6,8.335,11.455,3.01,5.68,248.5,0
9/11/23 5:45,-0.00023,746.45,0.6,8.335,12.201,2.67,4.68,251.3,0
9/11/23 6:00,-0.00023,746.25,0.6,8.271,18.582,2.34,5.01,252.7,0
9/11/23 6:15,-0.00023,746.25,0.6,8.271,18.033,2.67,5.68,271,0
9/11/23 6:30,-0.00023,746.15,0.6,8.228,15.319,3.01,6.68,283.6,0
9/11/23 6:45,-0.00023,746.25,4.4,8.55,12.561,2.67,5.34,275.2,0
9/11/23 7:00,-0.00023,746.25,15.6,8.614,11.267,2.67,5.01,275.2,0
9/11/23 7:15,-0.00023,746.35,26.9,8.528,13.742,2.67,5.34,278,0
9/11/23 7:30,-0.00023,746.35,44.4,8.743,15.5,3.01,5.68,282.2,0
9/11/23 7:45,-0.00023,746.35,49.4,8.829,11.93,3.34,5.68,282.2,0
9/11/23 8:00,-0.00023,746.35,95.6,8.893,13.872,3.34,6.35,283.6,0
9/11/23 8:15,-0.00023,746.25,115.6,9.086,13.806,3.67,7.68,289.2,0
9/11/23 8:30,-0.00023,746.15,170.6,8.957,11.023,3.67,6.68,293.4,0
9/11/23 8:45,-0.00023,746.05,130.6,9.279,13.465,4.01,8.02,292,0
9/11/23 9:00,-0.00023,746.15,174.4,9.172,12.714,4.34,8.35,294.8,0
9/11/23 9:15,-0.00023,746.15,301.9,9.408,17.365,4.68,7.68,289.2,0
9/11/23 9:30,-0.00023,745.95,326.9,9.279,19.709,4.68,8.35,290.6,0
9/11/23 9:45,-0.00023,745.95,443.1,9.043,23.032,5.34,8.68,289.2,0
9/11/23 10:00,-0.00023,745.95,318.1,8.743,29.924,5.01,10.02,283.6,0
9/11/23 10:15,-0.00023,746.15,415.6,8.807,36.356,5.01,9.02,279.4,0
9/11/23 10:30,-0.00023,746.25,361.9,8.829,44.959,5.34,8.35,279.4,0
9/11/23 10:45,-0.00023,746.05,364.4,8.807,50.182,5.01,8.68,289.2,0
9/11/23 11:00,-0.00023,746.25,495.6,8.743,53.956,5.01,9.02,289.2,0
9/11/23 11:15,-0.00023,746.05,614.4,9.129,56.469,4.68,8.35,289.2,0
9/11/23 11:30,-0.00023,746.25,385.6,9.193,56.115,4.01,6.68,292,0
9/11/23 11:45,-0.00023,746.15,504.4,8.979,58.907,3.67,6.35,299,0
9/11/23 12:00,-0.00023,745.95,693.1,9.858,55.828,3.34,7.35,296.2,0
9/11/23 12:15,-0.00023,745.95,471.9,10.18,49.319,2.67,5.68,301.8,0
9/11/23 12:30,-0.00023,746.05,639.4,9.794,53.443,2.67,6.35,282.2,0
9/11/23 12:45,-0.00023,745.85,781.9,10.523,45.559,2,4.01,321.5,0
9/11/23 13:00,-0.00023,745.85,726.9,9.923,41.476,3.01,6.01,301.8,0
9/11/23 13:15,-0.00023,745.85,775.6,10.223,46.044,3.01,6.35,289.2,0
9/11/23 13:30,-0.00023,745.95,759.4,10.416,39.321,3.34,6.68,300.4,0
9/11/23 13:45,-0.00023,745.95,748.1,10.952,38.514,3.34,6.01,304.7,0
9/11/23 14:00,-0.00023,745.95,710.6,10.566,38.097,3.67,8.68,313.1,0
9/11/23 14:15,-0.00023,745.95,715.6,10.287,33.771,4.34,10.35,315.9,0
9/11/23 14:30,-0.00023,746.05,673.1,10.845,37.691,4.01,8.02,306.1,0
9/11/23 14:45,-0.00023,746.05,636.9,10.287,37.072,3.67,9.68,297.6,0
9/11/23 15:00,-0.00023,745.95,578.1,10.116,44.268,5.34,10.35,297.6,0
9/11/23 15:15,-0.00023,746.15,609.4,10.652,46.827,4.34,9.02,307.5,0
9/11/23 15:30,-0.00023,746.05,536.9,10.759,42.084,4.01,9.35,306.1,0
9/11/23 15:45,-0.00023,745.95,566.9,11.016,44.178,5.01,9.02,306.1,0
9/11/23 16:00,-0.00023,745.95,520.6,10.051,52.595,4.34,8.35,336.9,0
9/11/23 16:15,-0.00023,745.95,461.9,10.201,45.238,5.01,10.35,315.9,0
9/11/23 16:30,-0.00023,746.05,351.9,9.987,50.976,4.68,9.68,304.7,0
9/11/23 16:45,-0.00023,745.85,394.4,9.772,49.39,6.01,11.35,292,0
9/11/23 17:00,-0.00023,745.65,39.4,9.193,63.911,5.34,10.35,315.9,0
9/11/23 17:15,-0.00023,745.55,35.6,9.065,52.238,6.35,11.69,315.9,0
9/11/23 17:30,-0.00023,745.55,39.4,8.764,57.877,6.01,10.69,308.9,0
9/11/23 17:45,-0.00023,745.55,35.6,8.571,57.137,7.68,12.02,306.1,0
