datetime,t
8/13/23 18:00,16.958
8/13/23 18:15,16.915
8/13/23 18:30,15.671
8/13/23 18:45,14.598
8/13/23 19:00,14.148
8/13/23 19:15,13.998
8/13/23 19:30,13.226
8/13/23 19:45,12.925
8/13/23 20:00,12.561
8/13/23 20:15,12.346
8/13/23 20:30,12.132
8/13/23 20:45,11.874
8/13/23 21:00,12.196
8/13/23 21:15,11.703
8/13/23 21:30,11.488
8/13/23 21:45,12.003
8/13/23 22:00,11.81
8/13/23 22:15,11.746
8/13/23 22:30,11.36
8/13/23 22:45,14.255
8/13/23 23:00,12.968
8/13/23 23:15,15.714
8/13/23 23:30,16.679
8/13/23 23:45,15.714
8/14/23 0:00,15.714
8/14/23 0:15,15.928
8/14/23 0:30,15.756
8/14/23 0:45,15.778
8/14/23 1:00,15.37
8/14/23 1:15,15.649
8/14/23 1:30,16.142
8/14/23 1:45,16.1
8/14/23 2:00,16.078
8/14/23 2:15,15.456
8/14/23 2:30,13.762
8/14/23 2:45,13.998
8/14/23 3:00,14.427
8/14/23 3:15,14.255
8/14/23 3:30,14.577
8/14/23 3:45,14.234
8/14/23 4:00,14.277
8/14/23 4:15,14.491
8/14/23 4:30,13.697
8/14/23 4:45,13.633
8/14/23 5:00,14.877
8/14/23 5:15,15.006
8/14/23 5:30,15.456
8/14/23 5:45,15.456
8/14/23 6:00,14.684
8/14/23 6:15,14.362
8/14/23 6:30,14.705
8/14/23 6:45,15.542
8/14/23 7:00,15.113
8/14/23 7:15,16.464
8/14/23 7:30,16.593
8/14/23 7:45,16.4
8/14/23 8:00,17.408
8/14/23 8:15,17.322
8/14/23 8:30,18.159
8/14/23 8:45,18.416
8/14/23 9:00,20.239
8/14/23 9:15,20.196
8/14/23 9:30,20.11
8/14/23 9:45,19.96
8/14/23 10:00,20.089
8/14/23 10:15,19.724
8/14/23 10:30,20.067
8/14/23 10:45,20.711
8/14/23 11:00,21.44
8/14/23 11:15,21.076
8/14/23 11:30,21.569
8/14/23 11:45,21.698
8/14/23 12:00,21.719
8/14/23 12:15,21.719
8/14/23 12:30,22.019
8/14/23 12:45,21.74
8/14/23 13:00,21.333
8/14/23 13:15,20.99
8/14/23 13:30,21.397
8/14/23 13:45,22.384
8/14/23 14:00,21.033
8/14/23 14:15,21.333
8/14/23 14:30,21.183
8/14/23 14:45,21.419
8/14/23 15:00,21.504
8/14/23 15:15,21.504
8/14/23 15:30,22.684
8/14/23 15:45,21.547
8/14/23 16:00,21.29
8/14/23 16:15,21.912
8/14/23 16:30,20.882
8/14/23 16:45,21.998
8/14/23 17:00,20.968
8/14/23 17:15,22.169
8/14/23 17:30,21.29
8/14/23 17:45,19.746
8/14/23 18:00,20.496
8/14/23 18:15,19.167
8/14/23 18:30,17.322
8/14/23 18:45,18.116
8/14/23 19:00,16.936
8/14/23 19:15,17.558
8/14/23 19:30,17.279
8/14/23 19:45,17.408
8/14/23 20:00,17.043
8/14/23 20:15,16.421
8/14/23 20:30,16.4
8/14/23 20:45,16.078
8/14/23 21:00,16.035
8/14/23 21:15,15.563
8/14/23 21:30,16.078
8/14/23 21:45,15.22
8/14/23 22:00,16.014
8/14/23 22:15,15.306
8/14/23 22:30,14.705
8/14/23 22:45,14.727
8/14/23 23:00,14.941
8/14/23 23:15,15.37
8/14/23 23:30,17.944
8/14/23 23:45,17.086
8/15/23 0:00,16.915
8/15/23 0:15,17.751
8/15/23 0:30,17.365
8/15/23 0:45,16.4
8/15/23 1:00,16.636
8/15/23 1:15,15.714
8/15/23 1:30,15.992
8/15/23 1:45,15.285
8/15/23 2:00,15.435
8/15/23 2:15,15.628
8/15/23 2:30,15.671
8/15/23 2:45,15.092
8/15/23 3:00,15.07
8/15/23 3:15,15.22
8/15/23 3:30,15.456
8/15/23 3:45,15.263
8/15/23 4:00,15.006
8/15/23 4:15,15.306
8/15/23 4:30,15.049
8/15/23 4:45,14.448
8/15/23 5:00,15.756
8/15/23 5:15,15.907
8/15/23 5:30,14.641
8/15/23 5:45,15.306
8/15/23 6:00,14.899
8/15/23 6:15,15.435
8/15/23 6:30,15.585
8/15/23 6:45,15.778
8/15/23 7:00,16.228
8/15/23 7:15,16.636
8/15/23 7:30,17.923
8/15/23 7:45,16.936
8/15/23 8:00,17.944
8/15/23 8:15,18.244
8/15/23 8:30,19.381
8/15/23 8:45,19.617
8/15/23 9:00,20.153
8/15/23 9:15,21.354
8/15/23 9:30,22.255
8/15/23 9:45,21.762
8/15/23 10:00,21.719
8/15/23 10:15,22.148
8/15/23 10:30,21.998
8/15/23 10:45,21.633
8/15/23 11:00,21.097
8/15/23 11:15,21.547
8/15/23 11:30,21.976
8/15/23 11:45,21.848
8/15/23 12:00,21.247
8/15/23 12:15,22.019
8/15/23 12:30,21.783
8/15/23 12:45,21.74
8/15/23 13:00,22.191
8/15/23 13:15,21.44
8/15/23 13:30,21.547
8/15/23 13:45,22.298
8/15/23 14:00,22.234
8/15/23 14:15,22.47
8/15/23 14:30,22.298
8/15/23 14:45,20.454
8/15/23 15:00,20.175
8/15/23 15:15,21.762
8/15/23 15:30,20.153
8/15/23 15:45,19.681
8/15/23 16:00,18.995
8/15/23 16:15,18.588
8/15/23 16:30,18.352
8/15/23 16:45,17.923
8/15/23 17:00,17.386
8/15/23 17:15,17.386
8/15/23 17:30,17.515
8/15/23 17:45,18.459
8/15/23 18:00,18.459
8/15/23 18:15,19.338
8/15/23 18:30,17.258
8/15/23 18:45,17.065
8/15/23 19:00,17.129
8/15/23 19:15,16.958
8/15/23 19:30,17.472
8/15/23 19:45,17
8/15/23 20:00,17.429
8/15/23 20:15,16.936
8/15/23 20:30,17.708
8/15/23 20:45,16.529
8/15/23 21:00,16.657
8/15/23 21:15,16.421
8/15/23 21:30,16.035
8/15/23 21:45,15.778
8/15/23 22:00,15.478
8/15/23 22:15,15.821
8/15/23 22:30,15.521
8/15/23 22:45,15.521
8/15/23 23:00,15.649
8/15/23 23:15,15.478
8/15/23 23:30,15.714
8/15/23 23:45,15.22
8/16/23 0:00,15.799
8/16/23 0:15,15.37
8/16/23 0:30,15.199
8/16/23 0:45,15.606
8/16/23 1:00,15.392
8/16/23 1:15,15.649
8/16/23 1:30,16.057
8/16/23 1:45,16.85
8/16/23 2:00,16.786
8/16/23 2:15,16.936
8/16/23 2:30,15.928
8/16/23 2:45,14.834
8/16/23 3:00,15.413
8/16/23 3:15,16.25
8/16/23 3:30,16.443
8/16/23 3:45,16.529
8/16/23 4:00,16.893
8/16/23 4:15,16.636
8/16/23 4:30,16.443
8/16/23 4:45,16.743
8/16/23 5:00,15.692
8/16/23 5:15,14.62
8/16/23 5:30,15.628
8/16/23 5:45,16.142
8/16/23 6:00,15.756
8/16/23 6:15,15.392
8/16/23 6:30,15.799
8/16/23 6:45,15.349
8/16/23 7:00,18.223
8/16/23 7:15,17.88
8/16/23 7:30,18.116
8/16/23 7:45,17.665
8/16/23 8:00,18.523
8/16/23 8:15,18.716
8/16/23 8:30,19.124
8/16/23 8:45,19.467
8/16/23 9:00,19.295
8/16/23 9:15,18.952
8/16/23 9:30,19.317
8/16/23 9:45,19.917
8/16/23 10:00,19.639
8/16/23 10:15,19.124
8/16/23 10:30,19.767
8/16/23 10:45,19.982
8/16/23 11:00,20.475
8/16/23 11:15,20.689
8/16/23 11:30,20.561
8/16/23 11:45,21.14
8/16/23 12:00,21.44
8/16/23 12:15,21.504
8/16/23 12:30,21.44
8/16/23 12:45,22.255
8/16/23 13:00,21.74
8/16/23 13:15,21.805
8/16/23 13:30,22.47
8/16/23 13:45,21.826
8/16/23 14:00,21.891
8/16/23 14:15,21.333
8/16/23 14:30,20.818
8/16/23 14:45,21.311
8/16/23 15:00,21.783
8/16/23 15:15,20.539
8/16/23 15:30,20.99
8/16/23 15:45,20.818
8/16/23 16:00,21.204
8/16/23 16:15,20.647
8/16/23 16:30,21.204
8/16/23 16:45,21.118
8/16/23 17:00,20.175
8/16/23 17:15,19.531
8/16/23 17:30,19.36
8/16/23 17:45,18.802
8/16/23 18:00,18.588
8/16/23 18:15,18.395
8/16/23 18:30,18.18
8/16/23 18:45,17.515
8/16/23 19:00,17.773
8/16/23 19:15,18.116
8/16/23 19:30,18.137
8/16/23 19:45,18.33
8/16/23 20:00,18.266
8/16/23 20:15,18.309
8/16/23 20:30,18.695
8/16/23 20:45,18.974
8/16/23 21:00,18.845
8/16/23 21:15,18.609
8/16/23 21:30,18.352
8/16/23 21:45,18.201
8/16/23 22:00,18.159
8/16/23 22:15,18.223
8/16/23 22:30,17.88
8/16/23 22:45,17.837
8/16/23 23:00,18.051
8/16/23 23:15,18.137
8/16/23 23:30,18.073
8/16/23 23:45,17.279
8/17/23 0:00,17.129
8/17/23 0:15,17.687
8/17/23 0:30,17.236
8/17/23 0:45,17.065
8/17/23 1:00,16.936
8/17/23 1:15,17.086
8/17/23 1:30,17.065
8/17/23 1:45,16.829
8/17/23 2:00,17.065
8/17/23 2:15,17.858
8/17/23 2:30,17.472
8/17/23 2:45,17.365
8/17/23 3:00,16.893
8/17/23 3:15,16.078
8/17/23 3:30,15.563
8/17/23 3:45,14.534
8/17/23 4:00,14.791
8/17/23 4:15,14.47
8/17/23 4:30,16.1
8/17/23 4:45,14.641
8/17/23 5:00,15.628
8/17/23 5:15,14.684
8/17/23 5:30,14.791
8/17/23 5:45,15.263
8/17/23 6:00,15.392
8/17/23 6:15,15.735
8/17/23 6:30,15.392
8/17/23 6:45,15.392
8/17/23 7:00,15.521
8/17/23 7:15,15.263
8/17/23 7:30,15.199
8/17/23 7:45,14.92
8/17/23 8:00,15.113
8/17/23 8:15,14.834
8/17/23 8:30,14.727
8/17/23 8:45,14.684
8/17/23 9:00,13.44
8/17/23 9:15,12.925
8/17/23 9:30,13.268
8/17/23 9:45,13.333
8/17/23 10:00,12.84
8/17/23 10:15,12.99
8/17/23 10:30,13.44
8/17/23 10:45,14.126
8/17/23 11:00,13.655
8/17/23 11:15,13.783
8/17/23 11:30,13.848
8/17/23 11:45,13.912
8/17/23 12:00,13.955
8/17/23 12:15,13.998
8/17/23 12:30,13.59
8/17/23 12:45,14.427
8/17/23 13:00,15.156
8/17/23 13:15,15.821
8/17/23 13:30,15.714
8/17/23 13:45,15.542
8/17/23 14:00,15.992
8/17/23 14:15,15.992
8/17/23 14:30,16.164
8/17/23 14:45,15.864
8/17/23 15:00,16.014
8/17/23 15:15,15.842
8/17/23 15:30,14.877
8/17/23 15:45,14.234
8/17/23 16:00,14.641
8/17/23 16:15,14.555
8/17/23 16:30,14.534
8/17/23 16:45,14.191
8/17/23 17:00,14.405
8/17/23 17:15,13.955
8/17/23 17:30,13.933
8/17/23 17:45,13.633
8/17/23 18:00,13.44
8/17/23 18:15,13.183
8/17/23 18:30,13.204
8/17/23 18:45,12.818
8/17/23 19:00,12.84
8/17/23 19:15,12.646
8/17/23 19:30,12.325
8/17/23 19:45,12.561
8/17/23 20:00,12.539
8/17/23 20:15,12.561
8/17/23 20:30,12.411
8/17/23 20:45,12.453
8/17/23 21:00,12.604
8/17/23 21:15,12.411
8/17/23 21:30,12.389
8/17/23 21:45,12.303
8/17/23 22:00,12.432
8/17/23 22:15,12.539
8/17/23 22:30,12.346
8/17/23 22:45,12.153
8/17/23 23:00,12.175
8/17/23 23:15,12.218
8/17/23 23:30,12.239
8/17/23 23:45,12.218
8/18/23 0:00,11.982
8/18/23 0:15,11.896
8/18/23 0:30,11.681
8/18/23 0:45,11.939
8/18/23 1:00,11.681
8/18/23 1:15,11.81
8/18/23 1:30,11.767
8/18/23 1:45,11.896
8/18/23 2:00,12.153
8/18/23 2:15,11.81
8/18/23 2:30,11.403
8/18/23 2:45,11.102
8/18/23 3:00,10.952
8/18/23 3:15,11.231
8/18/23 3:30,10.995
8/18/23 3:45,10.909
8/18/23 4:00,11.059
8/18/23 4:15,10.888
8/18/23 4:30,10.845
8/18/23 4:45,10.587
8/18/23 5:00,10.266
8/18/23 5:15,10.137
8/18/23 5:30,10.223
8/18/23 5:45,10.051
8/18/23 6:00,9.644
8/18/23 6:15,9.665
8/18/23 6:30,9.644
8/18/23 6:45,9.558
8/18/23 7:00,9.901
8/18/23 7:15,10.266
8/18/23 7:30,10.394
8/18/23 7:45,10.459
8/18/23 8:00,10.244
8/18/23 8:15,10.352
8/18/23 8:30,10.437
8/18/23 8:45,10.845
8/18/23 9:00,10.845
8/18/23 9:15,11.188
8/18/23 9:30,11.188
8/18/23 9:45,11.617
8/18/23 10:00,11.209
8/18/23 10:15,12.239
8/18/23 10:30,12.368
8/18/23 10:45,13.44
8/18/23 11:00,12.368
8/18/23 11:15,12.668
8/18/23 11:30,12.432
8/18/23 11:45,12.99
8/18/23 12:00,13.419
8/18/23 12:15,13.226
8/18/23 12:30,13.075
8/18/23 12:45,13.483
8/18/23 13:00,14.598
8/18/23 13:15,13.912
8/18/23 13:30,14.255
8/18/23 13:45,13.89
8/18/23 14:00,13.719
8/18/23 14:15,14.319
8/18/23 14:30,13.976
8/18/23 14:45,14.019
8/18/23 15:00,13.633
8/18/23 15:15,12.668
8/18/23 15:30,13.011
8/18/23 15:45,13.268
8/18/23 16:00,13.719
8/18/23 16:15,13.333
8/18/23 16:30,13.397
8/18/23 16:45,13.397
8/18/23 17:00,13.354
8/18/23 17:15,13.44
8/18/23 17:30,13.462
8/18/23 17:45,12.882
8/18/23 18:00,12.754
8/18/23 18:15,12.239
8/18/23 18:30,12.239
8/18/23 18:45,12.196
8/18/23 19:00,12.175
8/18/23 19:15,12.325
8/18/23 19:30,12.239
8/18/23 19:45,11.982
8/18/23 20:00,11.853
8/18/23 20:15,11.681
8/18/23 20:30,11.703
8/18/23 20:45,11.467
8/18/23 21:00,11.638
8/18/23 21:15,11.381
8/18/23 21:30,11.381
8/18/23 21:45,11.381
8/18/23 22:00,11.596
8/18/23 22:15,11.36
8/18/23 22:30,11.102
8/18/23 22:45,11.295
8/18/23 23:00,11.102
8/18/23 23:15,11.102
8/18/23 23:30,11.102
8/18/23 23:45,11.317
8/19/23 0:00,11.231
8/19/23 0:15,10.695
8/19/23 0:30,10.63
8/19/23 0:45,10.845
8/19/23 1:00,10.974
8/19/23 1:15,10.738
8/19/23 1:30,10.416
8/19/23 1:45,10.051
8/19/23 2:00,9.901
8/19/23 2:15,10.566
8/19/23 2:30,11.102
8/19/23 2:45,11.252
8/19/23 3:00,10.673
8/19/23 3:15,11.36
8/19/23 3:30,11.36
8/19/23 3:45,10.738
8/19/23 4:00,11.209
8/19/23 4:15,11.424
8/19/23 4:30,11.145
8/19/23 4:45,11.36
8/19/23 5:00,11.488
8/19/23 5:15,11.403
8/19/23 5:30,11.424
8/19/23 5:45,11.767
8/19/23 6:00,11.209
8/19/23 6:15,11.274
8/19/23 6:30,11.167
8/19/23 6:45,11.638
8/19/23 7:00,11.724
8/19/23 7:15,12.432
8/19/23 7:30,12.453
8/19/23 7:45,12.797
8/19/23 8:00,12.775
8/19/23 8:15,13.354
8/19/23 8:30,13.226
8/19/23 8:45,13.612
8/19/23 9:00,13.676
8/19/23 9:15,14.255
8/19/23 9:30,14.448
8/19/23 9:45,14.105
8/19/23 10:00,13.998
8/19/23 10:15,13.569
8/19/23 10:30,14.148
8/19/23 10:45,14.083
8/19/23 11:00,14.148
8/19/23 11:15,15.37
8/19/23 11:30,14.899
8/19/23 11:45,15.22
8/19/23 12:00,15.671
8/19/23 12:15,15.756
8/19/23 12:30,14.984
8/19/23 12:45,15.928
8/19/23 13:00,15.907
8/19/23 13:15,15.542
8/19/23 13:30,16.4
8/19/23 13:45,16.507
8/19/23 14:00,15.756
8/19/23 14:15,16.786
8/19/23 14:30,16.25
8/19/23 14:45,16.207
8/19/23 15:00,14.405
8/19/23 15:15,15.327
8/19/23 15:30,16.378
8/19/23 15:45,16.357
8/19/23 16:00,15.992
8/19/23 16:15,16.078
8/19/23 16:30,15.199
8/19/23 16:45,15.821
8/19/23 17:00,15.092
8/19/23 17:15,14.941
8/19/23 17:30,14.448
8/19/23 17:45,14.405
8/19/23 18:00,14.169
8/19/23 18:15,13.183
8/19/23 18:30,12.432
8/19/23 18:45,12.025
8/19/23 19:00,11.66
8/19/23 19:15,11.295
8/19/23 19:30,10.63
8/19/23 19:45,10.394
8/19/23 20:00,10.716
8/19/23 20:15,11.124
8/19/23 20:30,11.059
8/19/23 20:45,12.303
8/19/23 21:00,12.025
8/19/23 21:15,12.153
8/19/23 21:30,12.046
8/19/23 21:45,12.239
8/19/23 22:00,12.432
8/19/23 22:15,12.389
8/19/23 22:30,12.518
8/19/23 22:45,11.982
8/19/23 23:00,12.239
8/19/23 23:15,12.067
8/19/23 23:30,11.317
8/19/23 23:45,12.303
8/20/23 0:00,11.209
8/20/23 0:15,12.368
8/20/23 0:30,12.196
8/20/23 0:45,12.218
8/20/23 1:00,11.596
8/20/23 1:15,11.81
8/20/23 1:30,12.26
8/20/23 1:45,11.917
8/20/23 2:00,11.789
8/20/23 2:15,12.046
8/20/23 2:30,12.218
8/20/23 2:45,12.153
8/20/23 3:00,11.188
8/20/23 3:15,11.145
8/20/23 3:30,11.445
8/20/23 3:45,10.995
8/20/23 4:00,11.209
8/20/23 4:15,11.982
8/20/23 4:30,12.389
8/20/23 4:45,11.102
8/20/23 5:00,11.36
8/20/23 5:15,11.746
8/20/23 5:30,12.132
8/20/23 5:45,12.411
8/20/23 6:00,11.124
8/20/23 6:15,11.767
8/20/23 6:30,11.896
8/20/23 6:45,11.724
8/20/23 7:00,12.067
8/20/23 7:15,12.196
8/20/23 7:30,12.26
8/20/23 7:45,12.003
8/20/23 8:00,12.668
8/20/23 8:15,12.668
8/20/23 8:30,13.14
8/20/23 8:45,13.74
8/20/23 9:00,13.976
8/20/23 9:15,14.899
8/20/23 9:30,14.148
8/20/23 9:45,14.234
8/20/23 10:00,14.191
8/20/23 10:15,14.341
8/20/23 10:30,13.762
8/20/23 10:45,14.77
8/20/23 11:00,15.285
8/20/23 11:15,14.577
8/20/23 11:30,15.113
8/20/23 11:45,14.856
8/20/23 12:00,15.392
8/20/23 12:15,15.263
8/20/23 12:30,15.971
8/20/23 12:45,15.134
8/20/23 13:00,14.899
8/20/23 13:15,15.692
8/20/23 13:30,15.199
8/20/23 13:45,15.263
8/20/23 14:00,16.142
8/20/23 14:15,16.486
8/20/23 14:30,15.542
8/20/23 14:45,14.984
8/20/23 15:00,15.177
8/20/23 15:15,16.25
8/20/23 15:30,15.242
8/20/23 15:45,15.842
8/20/23 16:00,15.885
8/20/23 16:15,15.864
8/20/23 16:30,15.049
8/20/23 16:45,14.684
8/20/23 17:00,15.113
8/20/23 17:15,14.384
8/20/23 17:30,14.813
8/20/23 17:45,14.191
8/20/23 18:00,13.504
8/20/23 18:15,12.861
8/20/23 18:30,12.861
8/20/23 18:45,12.346
8/20/23 19:00,11.917
8/20/23 19:15,11.831
8/20/23 19:30,11.703
8/20/23 19:45,10.888
8/20/23 20:00,10.866
8/20/23 20:15,10.63
8/20/23 20:30,9.88
8/20/23 20:45,9.601
8/20/23 21:00,9.172
8/20/23 21:15,9
8/20/23 21:30,10.094
8/20/23 21:45,9.923
8/20/23 22:00,10.03
8/20/23 22:15,9.579
8/20/23 22:30,9.665
8/20/23 22:45,9.15
8/20/23 23:00,9.043
8/20/23 23:15,9.622
8/20/23 23:30,9.644
8/20/23 23:45,10.673
8/21/23 0:00,11.317
8/21/23 0:15,11.059
8/21/23 0:30,11.36
8/21/23 0:45,10.909
8/21/23 1:00,10.695
8/21/23 1:15,10.03
8/21/23 1:30,9.944
8/21/23 1:45,9.215
8/21/23 2:00,10.051
8/21/23 2:15,9.193
8/21/23 2:30,9.065
8/21/23 2:45,8.636
8/21/23 3:00,8.679
8/21/23 3:15,10.716
8/21/23 3:30,10.137
8/21/23 3:45,9.837
8/21/23 4:00,9.901
8/21/23 4:15,9.601
8/21/23 4:30,9.451
8/21/23 4:45,9.386
8/21/23 5:00,8.528
8/21/23 5:15,9.772
8/21/23 5:30,9.751
8/21/23 5:45,8.528
8/21/23 6:00,8.614
8/21/23 6:15,9.408
8/21/23 6:30,9.429
8/21/23 6:45,9.537
8/21/23 7:00,9.558
8/21/23 7:15,9.644
8/21/23 7:30,9.451
8/21/23 7:45,10.03
8/21/23 8:00,10.094
8/21/23 8:15,10.823
8/21/23 8:30,10.995
8/21/23 8:45,11.338
8/21/23 9:00,11.617
8/21/23 9:15,11.231
8/21/23 9:30,11.188
8/21/23 9:45,11.467
8/21/23 10:00,11.81
8/21/23 10:15,11.831
8/21/23 10:30,11.96
8/21/23 10:45,11.167
8/21/23 11:00,12.26
8/21/23 11:15,11.939
8/21/23 11:30,12.11
8/21/23 11:45,12.539
8/21/23 12:00,13.226
8/21/23 12:15,12.325
8/21/23 12:30,12.153
8/21/23 12:45,12.968
8/21/23 13:00,12.411
8/21/23 13:15,12.925
8/21/23 13:30,12.153
8/21/23 13:45,11.853
8/21/23 14:00,11.424
8/21/23 14:15,11.317
8/21/23 14:30,12.003
8/21/23 14:45,12.26
8/21/23 15:00,12.668
8/21/23 15:15,11.917
8/21/23 15:30,13.011
8/21/23 15:45,12.861
8/21/23 16:00,12.775
8/21/23 16:15,12.089
8/21/23 16:30,11.724
8/21/23 16:45,10.781
8/21/23 17:00,10.866
8/21/23 17:15,10.802
8/21/23 17:30,10.437
8/21/23 17:45,9.944
8/21/23 18:00,9.687
8/21/23 18:15,9.193
8/21/23 18:30,8.679
8/21/23 18:45,8.335
8/21/23 19:00,8.271
8/21/23 19:15,8.057
8/21/23 19:30,7.864
8/21/23 19:45,7.713
8/21/23 20:00,7.713
8/21/23 20:15,7.392
8/21/23 20:30,7.113
8/21/23 20:45,7.006
8/21/23 21:00,6.77
8/21/23 21:15,7.134
8/21/23 21:30,7.027
8/21/23 21:45,6.984
8/21/23 22:00,6.577
8/21/23 22:15,6.341
8/21/23 22:30,6.062
8/21/23 22:45,5.762
8/21/23 23:00,5.697
8/21/23 23:15,5.032
8/21/23 23:30,4.754
8/21/23 23:45,4.904
8/22/23 0:00,4.625
8/22/23 0:15,4.625
8/22/23 0:30,4.861
8/22/23 0:45,4.947
8/22/23 1:00,4.582
8/22/23 1:15,4.925
8/22/23 1:30,4.882
8/22/23 1:45,4.646
8/22/23 2:00,4.797
8/22/23 2:15,4.818
8/22/23 2:30,4.496
8/22/23 2:45,4.475
8/22/23 3:00,4.539
8/22/23 3:15,4.539
8/22/23 3:30,4.496
8/22/23 3:45,4.26
8/22/23 4:00,3.982
8/22/23 4:15,3.81
8/22/23 4:30,3.638
8/22/23 4:45,3.51
8/22/23 5:00,3.338
8/22/23 5:15,3.167
8/22/23 5:30,2.995
8/22/23 5:45,2.673
8/22/23 6:00,1.236
8/22/23 6:15,2.351
8/22/23 6:30,2.909
8/22/23 6:45,2.609
8/22/23 7:00,2.695
8/22/23 7:15,2.995
8/22/23 7:30,4.346
8/22/23 7:45,4.754
8/22/23 8:00,3.595
8/22/23 8:15,3.982
8/22/23 8:30,4.539
8/22/23 8:45,4.968
8/22/23 9:00,4.689
8/22/23 9:15,4.389
8/22/23 9:30,4.41
8/22/23 9:45,4.453
8/22/23 10:00,4.41
8/22/23 10:15,4.518
8/22/23 10:30,4.368
8/22/23 10:45,4.604
8/22/23 11:00,4.561
8/22/23 11:15,4.604
8/22/23 11:30,4.625
8/22/23 11:45,4.732
8/22/23 12:00,5.226
8/22/23 12:15,4.947
8/22/23 12:30,5.268
8/22/23 12:45,5.376
8/22/23 13:00,5.075
8/22/23 13:15,5.097
8/22/23 13:30,4.99
8/22/23 13:45,5.29
8/22/23 14:00,5.461
8/22/23 14:15,5.461
8/22/23 14:30,5.483
8/22/23 14:45,5.848
8/22/23 15:00,5.44
8/22/23 15:15,5.612
8/22/23 15:30,5.633
8/22/23 15:45,5.762
8/22/23 16:00,5.976
8/22/23 16:15,5.397
8/22/23 16:30,5.011
8/22/23 16:45,4.947
8/22/23 17:00,4.518
8/22/23 17:15,4.003
8/22/23 17:30,3.874
8/22/23 17:45,3.982
8/22/23 18:00,3.681
8/22/23 18:15,3.209
8/22/23 18:30,3.295
8/22/23 18:45,2.759
8/22/23 19:00,2.416
8/22/23 19:15,2.566
8/22/23 19:30,2.459
8/22/23 19:45,1.965
8/22/23 20:00,2.008
8/22/23 20:15,1.815
8/22/23 20:30,2.394
8/22/23 20:45,2.738
8/22/23 21:00,2.609
8/22/23 21:15,2.459
8/22/23 21:30,2.416
8/22/23 21:45,2.459
8/22/23 22:00,2.309
8/22/23 22:15,2.33
8/22/23 22:30,2.394
8/22/23 22:45,2.587
8/22/23 23:00,2.63
8/22/23 23:15,2.459
8/22/23 23:30,2.373
8/22/23 23:45,2.48
8/23/23 0:00,2.695
8/23/23 0:15,2.502
8/23/23 0:30,2.116
8/23/23 0:45,2.158
8/23/23 1:00,2.094
8/23/23 1:15,2.33
8/23/23 1:30,2.416
8/23/23 1:45,2.437
8/23/23 2:00,2.394
8/23/23 2:15,2.652
8/23/23 2:30,2.18
8/23/23 2:45,2.695
8/23/23 3:00,3.36
8/23/23 3:15,3.252
8/23/23 3:30,3.124
8/23/23 3:45,3.188
8/23/23 4:00,2.78
8/23/23 4:15,3.231
8/23/23 4:30,2.845
8/23/23 4:45,3.553
8/23/23 5:00,3.531
8/23/23 5:15,3.66
8/23/23 5:30,3.51
8/23/23 5:45,4.132
8/23/23 6:00,4.132
8/23/23 6:15,4.089
8/23/23 6:30,4.797
8/23/23 6:45,4.775
8/23/23 7:00,4.818
8/23/23 7:15,4.968
8/23/23 7:30,5.333
8/23/23 7:45,5.461
8/23/23 8:00,5.333
8/23/23 8:15,5.311
8/23/23 8:30,5.461
8/23/23 8:45,6.126
8/23/23 9:00,6.405
8/23/23 9:15,6.341
8/23/23 9:30,7.027
8/23/23 9:45,6.384
8/23/23 10:00,6.898
8/23/23 10:15,6.92
8/23/23 10:30,7.177
8/23/23 10:45,7.692
8/23/23 11:00,7.435
8/23/23 11:15,7.671
8/23/23 11:30,7.199
8/23/23 11:45,7.349
8/23/23 12:00,7.327
8/23/23 12:15,8.078
8/23/23 12:30,8.293
8/23/23 12:45,8.743
8/23/23 13:00,9.751
8/23/23 13:15,10.008
8/23/23 13:30,10.223
8/23/23 13:45,10.223
8/23/23 14:00,10.287
8/23/23 14:15,10.502
8/23/23 14:30,10.373
8/23/23 14:45,10.545
8/23/23 15:00,10.974
8/23/23 15:15,11.789
8/23/23 15:30,10.995
8/23/23 15:45,11.467
8/23/23 16:00,10.716
8/23/23 16:15,11.145
8/23/23 16:30,10.008
8/23/23 16:45,9.858
8/23/23 17:00,10.416
8/23/23 17:15,9.858
8/23/23 17:30,9.579
8/23/23 17:45,8.571
8/23/23 18:00,8.636
8/23/23 18:15,7.949
8/23/23 18:30,7.885
8/23/23 18:45,7.563
8/23/23 19:00,7.091
8/23/23 19:15,7.07
8/23/23 19:30,7.542
8/23/23 19:45,7.606
8/23/23 20:00,6.834
8/23/23 20:15,6.427
8/23/23 20:30,6.684
8/23/23 20:45,7.864
8/23/23 21:00,7.478
8/23/23 21:15,7.392
8/23/23 21:30,7.435
8/23/23 21:45,7.735
8/23/23 22:00,7.563
8/23/23 22:15,7.649
8/23/23 22:30,7.37
8/23/23 22:45,6.663
8/23/23 23:00,6.62
8/23/23 23:15,7.563
8/23/23 23:30,7.499
8/23/23 23:45,8.314
8/24/23 0:00,8.1
8/24/23 0:15,8.121
8/24/23 0:30,8.207
8/24/23 0:45,8.335
8/24/23 1:00,8.357
8/24/23 1:15,8.507
8/24/23 1:30,8.271
8/24/23 1:45,8.293
8/24/23 2:00,8.335
8/24/23 2:15,8.335
8/24/23 2:30,8.314
8/24/23 2:45,8.078
8/24/23 3:00,7.928
8/24/23 3:15,8.035
8/24/23 3:30,8.057
